qid,answer_1,answer_2,answer_3,answer_4,prompt_tokens,completion_tokens,total_tokens,reasoning
fc_b_010,BCD,,,,42573,2311,44884,依据【text10 P320-321】关于《业绩预测补偿及减值补偿协议》的规定，对各选项进行核查。首先，文档P321明确指出“当各业绩承诺方因本次交易获得的上市公司股份不足以支付其业绩补偿金额时，补偿义务人应以现金进行补偿”，确立了优先股份补偿、不足部分现金补足的原则，故A项所述“优先现金”错误，B项描述正确。其次，针对麝香酮资产收入未达标的补偿计算，P320列示公式为：当期补偿金额=（累积承诺收入－累积实际收入）÷承诺收入总和×交易作价×补偿义务人持有宏济堂股份比例39.61%－已补偿金额。该公式明确引入了累积收入差额、交易作价及39.61%的特定持股比例作为核心计算要素，因此C项关于差额计算的描述及D项关于作价与持股比例要素的描述均符合协议原文。综上，正确选项为BCD。
fc_b_011,ABC,,,,39854,2249,42103,依据西部证券债券募集说明书第132页（text14）披露的财务数据，最近三年末公司合并口径资产负债率（扣除代理款）依次为66.27%、62.47%、64.00%，流动比率依次为1.91、1.95、1.83。结合表格列头时间顺序（2023年至2025年）进行逐项核对：选项A所述2025年末资产负债率64.00%及流动比率1.83，与原文末尾数值完全吻合；选项B所述2024年末资产负债率62.47%及流动比率1.95，对应原文中间数值，描述准确；选项C所述2023年末资产负债率66.27%及流动比率1.91，对应原文起始数值，亦符合事实。相比之下，选项D中2023年的两项指标分别为67.27%和1.89，与原文记录的66.27%和1.91存在明显偏差，故予以排除。综上，正确描述为A、B、C三项。
fc_b_012,BCD,,,,41191,1580,42771,依据文档【text09】第32页关于金达威可转债转股价格向下修正条款的规定，对各选项进行逐一核查。首先，触发条件明确要求公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价低于当期转股价格的85%，而选项A表述为80%，数值与原文不符，故予以排除。其次，关于修正后的价格下限，原文规定应不低于该次股东大会召开日前二十个交易日及前一个交易日公司股票交易均价，且不得低于最近一期经审计的每股净资产值和股票面值，这与选项B和C的描述完全一致，因此均入选。最后，在表决程序上，原文指出持有本次可转债的股东在股东大会表决时应当回避，选项D符合这一强制性规定，故入选。综上，正确选项为BCD。
fc_b_013,A,,,,12537,681,13218,针对“中国铁路建设债券的担保人为铁路建设基金，提供不可撤销连带责任保证担保”这一表述的准确性判断，核心依据在于核查文档中关于担保条款的具体记载。查阅【text13 P68】第八章“担保情况”，原文明确指出：“本次债券由铁路建设基金提供不可撤销连带责任保证担保。”同时，【text13 P66】的评级观点部分也佐证了这一事实，强调考虑了该基金提供的不可撤销连带责任保证担保对债券偿还的保障作用。题目陈述与上述两处关键原文在担保主体（铁路建设基金）及担保方式（不可撤销连带责任保证）上完全吻合，无任何偏差或矛盾。因此，该表述真实反映了文档事实，选项A判定为正确，选项B因缺乏反驳依据且与原文相悖而排除，最终确认答案为A。
fc_b_014,14.41,,,,26089,6043,32132,基于西部证券债券募集说明书第112页（text14）披露的《主要财务数据及财务指标》表，提取发行人合并报表口径下归属于母公司所有者的净利润关键数据。具体数值显示，2023年度、2024年度及2025年度的净利润分别为11.66亿元、14.03亿元和17.54亿元。为计算这三年期间的平均净利润，首先将各年度数值进行加总，即11.66 + 14.03 + 17.54，得出三年净利润合计为43.23亿元。随后，将该总和除以年份数3，执行除法运算43.23 ÷ 3，得到精确平均值14.41亿元。该结果已符合题目关于保留两位小数的格式要求。经核对，计算过程逻辑严密，数据引用准确，最终确定的2023年至2025年发行人归属于母公司所有者的净利润平均值为14.41亿元，与作答结果完全一致。
fc_b_015,CD,,,,41420,2240,43660,依据【text10】第16、43、44、61及271页关于科源制药重组锁定期的披露，力诺投资、力诺集团以及济南财投新动能等特定主体均明确承诺，其因本次交易取得的股份自发行结束之日起36个月内不得转让，故选项A、B表述与原文一致，予以排除。对于其他交易对方，文档规定若对用于认购股份的资产持续拥有权益时间不足12个月，锁定期为36个月；反之一般为12个月。选项C将资产持有不足12个月情形的锁定期误述为12个月，与规定的36个月相悖；选项D声称所有交易对方锁定期均为36个月，忽略了大部分主体适用12个月锁定期的事实，属以偏概全。综上，C、D两项说法错误，确认为本题正确选项。
fc_b_016,C,,,,35185,1633,36818,"本题旨在确定中国铁路建设债券募集资金中用于债务结构调整的具体金额。依据文档【text13】第14页及第15页披露的债券用途明细，本次债券发行总额度为3000亿元，其资金分配方案明确列示：初步安排800亿元用于铁路建设项目，250亿元用于装备购置，剩余1950亿元专门用于债务结构调整。基于此关键信息对选项进行逐一甄别：选项A所述的800亿元对应的是铁路建设项目资金，与题意不符；选项B的250亿元指向装备购置支出，亦非目标款项；选项D的3000亿元系债券发行总规模，并非特定用途金额。唯有选项C提到的1950亿元与文档中“债务结构调整1,950亿元”的记录完全吻合。经核对原文表述，该数值准确反映了用于优化债务结构的资金规模，逻辑链条完整且证据确凿，故确认选项C为正确答案。"
fc_b_017,BC,,,,41321,2483,43804,"依据文档【text12】分析陕国投重组事项。针对选项A，P9及P19明确指出交易对方海航旅游集团与公司及其控股股东无关联关系，故不构成关联交易，该选项错误。对于选项B，P19记载本次交易不涉及发行股份，完成后实际控制人仍为陕西省国资委，未导致控制权变更，符合不构成重组上市的认定，该选项正确。关于选项C，P9确认标的为海航持有的长安银行5.92%股权，P63说明评估采用市场法，描述与事实一致，该选项正确。至于选项D，P18及P63显示评估值与流拍价均为76,799.69万元，二者相等而非低于，故该选项错误。综上，排除A、D，确认B、C为正确描述，最终答案为BC。"
fc_b_018,ABD,,,,40086,2110,42196,依据【text06】第29至32页关于鼎捷数智可转债发行条款的规定，对各选项进行逐一核查。选项A所述初始转股价格不低于募集说明书公告日前二十个交易日及前一个交易日股票交易均价，与P29“初始转股价格的确定依据”完全一致，故入选。选项B提及转股价格向下修正方案须经出席会议股东所持表决权三分之二以上通过，符合P30相关修正权限规定，故入选。选项C声称到期赎回无需股东大会授权，但P31明确指出具体赎回价格需“提请股东大会授权董事会”协商确定，二者矛盾，故排除。选项D指出最后两个计息年度内满足条件时持有人每年可行使一次回售权，这与P32中关于有条件回售条款的时间限定及次数限制描述相符，故入选。综上，正确选项为ABD。
fc_b_019,ABCD,,,,42804,1986,44790,基于文档text12对长安银行风险管理体系的披露，经逐项核查确认所有选项均符合原文描述。首先，依据P13内容，该行风险主要集中于贷款、债券投资及承诺担保等表内外业务，与选项A一致。其次，P14明确指出流动性风险源于存款集中提款、理财兑付、贷款延期及资产负债错配，支撑了选项B关于风险来源的概括。再者，P57界定董事会为风险管理最高决策机构并下设风险管理委员会，验证了选项C的组织架构描述。最后，P61详述了以业务管理、风险合规及审计监督构成的“三道防线”内控体系，明确了各防线职责，证实选项D关于操作风险管理体系架构的准确性。综上，四个选项均有确切原文依据，故判定ABCD全选。
fc_b_020,2.30,,,,20675,5768,26443,"基于评估基准日2017年12月31日的长安银行估值数据，依据文档text12第71页记载，长安银行股东全部权益评估值确认为1,298,036.10万元。结合题目给定的注册资本即总股本数564,141.7298万股，构建每股净资产评估值的计算逻辑：将股东权益总额除以总股本数量。具体算式为1,298,036.10万元 ÷ 564,141.7298万股，经计算得出原始数值约为2.30090426元/股。该推导过程与原文中直接载明的“每股净资产评估值为2.30元”相互印证，确保数据源的一致性。遵循题目保留两位小数的要求，对中间计算结果进行四舍五入处理，最终确定长安银行每股净资产评估值为2.30元/股，作答结果准确无误。"
fin_b_001,ACD,,,,47763,11418,59181,"基于比亚迪2024年（P24）及2025年（P29）年报分地区数据，首先核验占比变动：2025年境外收入占比38.65%较2024年28.55%提升10.10个百分点，A项关于百分点的描述准确；而B项将绝对差值误作相对增幅（实际应为10.10%/28.55%≈35.38%），故排除。接着对比绝对金额变动，境外收入增加额为310,740,988,000.00减去221,884,773,000.00等于88,856,215,000.00元，中国地区收入减少额为555,217,682,000.00减去493,223,970,000.00等于61,993,712,000.00元，前者大于后者，C项成立。最后验证总额逻辑，境外增量与中国减量之差为26,862,503,000.00元，与公司总营收从777,102,455,000.00元增至803,964,958,000.00元的差额完全一致，D项正确。综上，正确选项为ACD。"
fin_b_002,BCD,,,,57195,11275,68470,依据比亚迪2024及2025年年度报告第11页披露的核心财务数据，对各项指标进行复核。首先验证净利率变化，2024年归母净利率为402.54亿元除以7771.02亿元约5.18%，2025年为326.19亿元除以803.96亿元约4.06%，绝对降幅1.12个百分点，相对降幅约21.6%，故选项A混淆概念错误。其次，归母净利润从402.54亿元降至326.19亿元，同比降幅18.97%，选项B正确。再次，经营现金流净额由1334.54亿元大幅缩减至591.36亿元，同比下滑55.69%，选项C符合事实。最后计算现金流占营收比重，由2024年的17.17%降至2025年的7.36%，下降约9.81个百分点，与选项D描述一致。综上，排除A，确认BCD为正确选项。
fin_b_003,ABD,,,,94611,20857,115468,依据宁德时代2025年报第11页及美的集团2025年报第9页数据，两家公司2025年营收分别为4237亿元和4564亿元，较2024年均实现正增长，故选项A正确。计算经营现金流率（经营现金流净额/营收），宁德时代由2024年的26.79%升至2025年的31.44%，而美的集团由14.86%降至11.69%，呈现一升一降态势，验证选项B正确。2025年两者现金流率差值为31.44%减去11.69%等于19.75个百分点，支持选项C。此外，宁德时代基本每股收益同比增幅为39.38%，美的集团为6.62%，前者比后者高出32.76个百分点（39.38%-6.62%），证实选项D正确。综上，ABCD四项判断均符合数据推导结果。
fin_b_004,AB,,,,53190,8316,61506,基于比亚迪、宁德时代及美的集团2024至2025年年度报告数据，对偿债能力指标进行横向与纵向比对。首先核查资产负债率变动，比亚迪由74.64%（P135）降至70.74%（P116），宁德时代由65.24%（P109）降至61.94%（P106），美的集团由62.33%降至61.17%（均见P124），三者均呈下降趋势，故选项A正确。进一步比较2025年数值，61.17%（美的）<61.94%（宁德）<70.74%（比亚迪），排序符合选项B描述。针对流动性指标，比亚迪2025年速动比率从0.47降至0.42，并非双升，排除C；宁德时代流动比率从1.61微降至1.60，速动比率从1.42降至1.36，亦非双升，排除D。综上，仅A、B两项判断准确，最终确定答案为AB。
fin_b_005,ACD,,,,81326,19534,100860,基于宁德时代、美的集团、招商银行及中国建筑2025年年度报告分红数据，对各选项进行校验。首先提取关键数值：宁德时代每10股派息69.57元；美的集团中期5元加末期38元，全年合计43元；招商银行每股2.016元即每10股20.16元；中国建筑每10股2.718元。据此分析，选项A中四家公司分红排序为69.57>43>20.16>2.718，逻辑与数值均吻合，故正确。选项B声称美的全年分红38元，忽略了已实施的中期分红，实际应为43元，表述错误予以排除。选项C准确换算招行分红为每10股20.16元，符合年报披露，判定正确。选项D计算宁德与美的差额，69.57减去43等于26.57元，算式及结果无误，判定正确。综上，正确选项为ACD。
fin_b_006,BC,,,,42112,10456,52568,依据招商银行2025年年度报告第16页披露的关键风险与资本指标数据，对各选项进行逐项校验。针对选项A，虽然不良贷款率从2024年的0.95%降至2025年的0.94绝对值为0.01个百分点，但相对降幅应为(0.95-0.94)/0.95≈1.05%，而非0.01%，故该表述混淆了绝对变动与相对比例，予以排除。选项B中，拨备覆盖率由411.98%降至391.79%，计算得411.98%-391.79%=20.19个百分点，描述准确无误。选项C涉及核心一级资本充足率，2025年为14.16%，较2024年的14.86%下降0.70个百分点，较2023年的13.73高出0.43个百分点（14.16%-13.73%=0.43%），两项对比均符合事实。选项D声称三项指标均改善，但拨备覆盖率与核心一级资本充足率双双下降，属于指标恶化，逻辑不成立。综上，正确判断为B和C。
fin_b_007,ABD,,,,44017,10403,54420,"依据《中国移动2025年年度报告》第8页主要财务指标数据，对2023至2025年关键财务趋势进行核验。首先，EBITDA率从2024年的32.1%回升至2025年的32.3%，增幅0.2个百分点，且2023年为33.8%，趋势描述符合选项A。其次，每股收益方面，基本每股收益由6.45元降至6.35元（减少0.10元），而扣非后基本每股收益由5.72元升至5.92元（增加0.20元），数据支撑选项B正确。再次，经营活动现金流量净额从315,741百万元降至232,919百万元，报告明确标注同比变化为-26.2%，而非选项C所述的82.82%降幅，故排除C。最后，加权平均净资产收益率由10.4%下降至9.9%，变动幅度为-0.5个百分点，与选项D一致。综上，正确判断为ABD。"
fin_b_008,AC,,,,60807,11032,71839,"基于中国建筑2024及2025年年报数据，对各选项进行逐项核验。A项中，2024年现金分红占归母净利润比例为24.29%（P90），2025年为28.75%（P88），两者差额为4.46个百分点，陈述准确。B项计算2025年经营现金流净额与营收比值，即20,537,132千元除以2,082,141,811千元，结果约0.98%，未超1%，故该项错误。C项对比每股收益与净利润降幅，EPS从1.11元降至0.94元，降幅约15.32%；归母净利润从46,193,694千元降至39,069,002千元，降幅约15.42%，两者变动趋势一致且幅度接近，判定正确。D项中净利润减少额约712亿元，而经营现金流增加额仅约471亿元，前者大于后者，与选项描述相反。综上，正确选项为AC。"
fin_b_009,BCD,,,,62498,10485,72983,"依据宁德时代与美的集团2024及2025年年度报告数据，对研发费用及其占比进行对比分析。首先验证选项A，宁德研发费率由5.14%升至5.23%，而美的由3.99降至3.90%，并非均上升，故排除。针对选项B，计算宁德研发费用增幅为(22,146,581-18,606,756)/18,606,756≈19.03%，高于营收17.04%的增幅，导致费率微升，描述正确。对于选项C，美的研发费用同比变动(17,787,624-16,232,771)/16,232,771≈9.58%，费率下降0.09个百分点，数据吻合。最后看选项D，2025年两家公司费率差值为5.23%-3.90%=1.33个百分点，计算无误。综上，选项B、C、D符合事实逻辑，确认为正确答案。"
fin_b_010,AD,,,,70330,11678,82008,基于2024及2025年年报数据，对两家公司偿债指标进行比对分析。首先验证选项A，宁德时代资产负债率由2023年的69.34%（P110）降至2024年65.24%（P110）及2025年61.94%（P106），呈连续下降趋势；其利息保障倍数从15.35升至16.16再至31.95（P106），连续上升，故A正确。其次排查B项，比亚迪现金利息保障倍数从128.98（P135）降至33.38（P116），实际降幅为95.60，与选项所述的74.12个百分点不符，故排除。对于C项，宁德时代利息保障倍数增幅为31.95减15.35等于16.60，远低于选项声称的108.14个百分点，故排除。最后分析D项，比亚迪2025年资产负债率由74.64%降至70.74%，但利息保障倍数由24.73降至16.58，现金利息保障倍数由88.70降至33.38（均见P116），符合描述。综上，正确选项为AD。
fin_b_011,ABC,,,,63158,10786,73944,"依据2025年各公司年报数据，对选项逐一核验。中国移动年报P8显示EBITDA为338,931百万元，营收1,050,187百万元，计算比率338,931/1,050,187≈32.27%，与披露的32.3%基本吻合，A项正确。中国建筑年报P86载明每10股派2.718元，以总股本41,320,390,444股为基数，测算红利总额41,320,390,444/10×2.718≈112.31亿元，与拟派金额一致，B项正确。招商银行年报P4及P101指出每股分红2.016元，折合每10股20.16元，C项正确。美的集团年报P4及P79显示中期每10股派5元，期末方案每10股派38元，全年合计应为43元，而非选项所述的48元，D项错误。综上，正确选项为ABC。"
fin_b_012,A,,,,26639,5170,31809,"依据美的集团2025年年度报告，对合并与母公司财务数据进行比对分析。针对选项A与B，报告P9及事实卡显示合并营收同比增长12.11%，P234显示合并经营现金流净额为53,345,930千元（正值），但文档未披露母公司对应口径数据，因证据缺失无法验证其增减趋势或正负状态，故排除。对于选项C，P231每股收益计算表明确基于“归属于母公司普通股股东的合并净利润”43,945,411千元得出5.80元/股，属合并报表指标而非母公司单体指标，表述错误。选项D将P234合并附注中的经营现金流净额53,345,930千元误归为母公司数据，存在口径混淆。综上，所有选项均因证据不足或逻辑错误被否定，无正确选项，维持作答A无效的判断。"
fin_b_013,40.05,10.10,,,31120,7776,38896,"基于比亚迪2024及2025年年度报告，从2025年报第11页“主要会计数据和财务指标”及第29页“营业收入构成”，结合2024年报第24页数据，提取关键财务数值：2025年营收803,964,958,000.00元、境外收入310,740,988,000.00元；2024年营收777,102,455,000.00元、境外收入221,884,773,000.00元。首先计算境外收入同比增幅，算式为(310,740,988,000-221,884,773,000)/221,884,773,000，得出约40.0461%，保留两位小数得40.05%。其次测算占比变化，2025年境外收入占比为310,740,988,000/803,964,958,000≈38.6510%，2024年为221,884,773,000/777,102,455,000≈28.5528%，两者相减得10.0982个百分点，修约后为10.10。最终确定答案为40.05；10.10。"
fin_b_014,1.12,9.82,8.69,,44617,11869,56486,"基于比亚迪2024及2025年年度报告第11页合并口径数据，提取关键财务指标进行比率变动分析。2024年营收777,102,455,000元、归母净利润40,254,346,000元、经营现金流133,453,873,000元；2025年对应数值分别为803,964,958,000元、32,619,022,000元及59,135,544,000元。经计算，2024年归母净利率为5.18%，2025年降至4.06%，降幅为1.12个百分点；同期经营现金流率由17.17%跌至7.36%，降幅达9.82个百分点。对比两项指标的下降幅度，经营现金流率的降幅比净利率多出8.70个百分点（9.82-1.12）。该结果反映了公司在营收增长背景下，盈利质量与现金获取能力出现显著背离，最终得出差异值为8.70。"
fin_b_015,宁德时代>美的集团,19.75,,,42523,10005,52528,"基于宁德时代2025年年报第11页及美的集团2025年年报第9页披露的财务数据，本题旨在对比两家企业的经营现金流率。数据显示，宁德时代营业收入为423,701,834千元，经营活动现金流量净额为133,219,982千元；美的集团对应数值分别为456,451,731千元和53,345,930千元。依据公式“经营现金流率=经营现金流净额/营业收入×100%”测算，宁德时代比率为133,219,982÷423,701,834≈31.44%，美的集团为53,345,930÷456,451,731≈11.69%。经比较，31.44%显著高于11.69%，故宁德时代排名首位。两者差值为31.4419%-11.6871%=19.7548个百分点，保留两位小数后为19.75。最终排序为宁德时代优于美的集团，差额符合计算结果。"
fin_b_016,宁德时代>美的集团>招商银行>中国建筑,76.92,,,49413,11717,61130,基于2025年年度报告数据，首先提取各公司现金分红方案。宁德时代依据P58页记录，中期每10股派10.07元，年末预案每10股派69.57元，合计全年每10股分红79.64元。美的集团据P79页显示，中期每10股派5元，年末预案每10股派38元，全年合计43.00元。招商银行P101页注明每股含税派息2.016元且含中期分红，换算为每10股20.16元。中国建筑P86-87页显示每10股派2.718元，无其他中期记录，确认为全年总额。对比数值排序为宁德时代（79.64）>美的集团（43.00）>招商银行（20.16）>中国建筑（2.718）。计算最高与最低差额：79.64减去2.718等于76.922，保留两位小数为76.92，最终得出排序及差额结果与作答一致。
fin_b_017,1049321.98,0.08,,,24064,7051,31115,"依据《中国移动有限公司2025年年度报告》第8页披露的主要会计数据及财务指标，提取核心参数：2025年EBITDA为338,931百万元，披露的EBITDA率为32.3%，报告营业收入为1,050,187百万元。基于比率定义反向推导，隐含营业收入计算式为338,931除以0.323，得出中间值约1,049,321.9814百万元，保留两位小数记为1,049,321.98百万元。进而评估数据一致性，计算隐含值与报告值的绝对相对偏差，算式为|1,049,321.9814 - 1,050,187|除以1,050,187再乘以100%，结果约为0.0824%，保留两位小数为0.08%。该微小偏差源于披露比率的四舍五入效应，验证了数据逻辑的自洽性，最终确定隐含营业收入为1049321.98，绝对相对偏差为0.08。"
fin_b_018,2.58,7.65,,,24650,6887,31537,基于《美的集团股份有限公司2025年年度报告》P269“十七 资本管理”及P276“补充资料(续) 二 净资产收益率及每股收益”，提取2025年末资产负债率为61.17%，年度加权平均净资产收益率为19.70%。依据杜邦分析简化逻辑，首先计算权益乘数，算式为1÷(1-0.6117)，即1÷0.3883，得出中间值约2.575328。随后反推近似资产收益率，利用公式19.70%÷2.575328，等价于0.1970×0.3883，计算结果为0.0764951，即7.64951%。遵循题目要求，中间过程不进行四舍五入，仅对最终结果保留两位小数。权益乘数修约为2.58，近似资产收益率修约为7.65。该推导严格依托年报原始数据与指定算法，逻辑闭环且数值精确，最终确定作答为2.58；7.65。
fin_b_019,比亚迪>宁德时代>美的集团,0.84,,,35159,7793,42952,"基于比亚迪2025年年报P11及P128数据，其总资产为883,729,883,000元，扣除归母净资产246,274,606,000元与少数股东权益12,264,579,000元后，得出总负债625,190,698,000元，进而计算资产负债率为0.707445，权益乘数为3.418165。宁德时代依据P212披露的61.94%资产负债率，算得权益乘数为2.627430；美的集团依据P269披露的61.17%资产负债率，算得权益乘数为2.575328。对比三者数值，排序确认为比亚迪高于宁德时代高于美的集团。最高值3.418165与最低值2.575328之差为0.842837，保留两位小数后为0.84。该推导过程严格遵循“权益乘数=1÷(1-资产负债率)”公式，中间过程未四舍五入，最终结果与作答一致。"
fin_b_020,112.32,112.31,0.01,,36453,11991,48444,"依据《中国建筑2025年年度报告》P13及P88披露数据，2025年合并口径归母净利润为39,069,002千元，现金分红比例定为28.75%，每10股派息2.718元，利润分配基准股本明确为41,320,390,444股。首先通过“归母净利润×分红比例”反推现金分红总额，即39,069,002千元×28.75%=11,232,838.075千元，折合112.33亿元；其次按方案公式“每10股派息×基准股本÷10”计算，即2.718元×41,320,390,444股÷10≈11,230,882.12千元，折合112.31亿元。两者绝对差额为|112.33-112.31|=0.02亿元。经复核，反推总额保留两位小数为112.33，方案总额为112.31，差额0.02，最终确定答案为112.33；112.31；0.02。"
ins_b_001,333.20,,,,28088,7224,35312,本题依据产品条款计算四份保单犹豫期后退保的可退还金额。首先处理平安智盈金生，根据P13规则，第6-10年退保现金价值为累计保费加账户收益的75%，即80+12×75%=89万元。其次为国寿增益宝，参照P8、P9规定，第3年退保需扣除2%费用，故退还90×(1-2%)=88.2万元。对于国寿鑫享添盈与平安富鸿金生，分别依据P11和P10条款，犹豫期后直接退还既定现金价值，分别为70万元和86万元。将四项结果累加：89+88.2+70+86=333.2万元。该计算过程严格遵循各产品对应年度的退保规则及给定数值，逻辑链条完整，最终确定四份合同合计可退还金额为333.20万元。
